aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.855,1.3224875000000005,0.5921749999999778,1.289475,0.568975,-2.5328900000000005,-0.021949999999992673,-2.5348,0.01185
0.86,1.3200000000000027,0.5907499999999961,1.2867374999999988,0.5596999999999485,-2.531200000000002,-0.009199999999999544,-2.5344749999999996,-0.005924999999967109
0.865,1.3174875000000006,0.56315,1.2843999999999995,0.5504249999999862,-2.5295900000000002,0.004325,-2.534125,0.0
0.87,1.315250000000002,0.566525,1.2818,0.5566,-2.5280500000000012,0.0263,-2.53385,0.0237
0.875,1.3125187499999997,0.561125,1.2805,0.5504,-2.5263087499999997,0.036725,-2.5336499999999997,0.01185
0.88,1.3101041666666675,0.5836749999999999,1.2778562499999997,0.5349437500000171,-2.5246625000000007,0.060450000000000004,-2.53349375,0.01185
0.885,1.3074875000000015,0.5837000000000082,1.2750499999999994,0.5504,-2.522990000000001,0.08727500000000678,-2.53345,0.0118500000000296
0.89,1.3050000000000004,0.606193749999996,1.2728749999999986,0.5504124999999245,-2.5213,0.11045312500000264,-2.5334250000000003,-0.01185
0.895,1.3024875000000011,0.647825,1.269825,0.5751499999999938,-2.519592500000001,0.1299,-2.5334250000000003,0.03554999999999415
0.9,1.3000000000000025,0.6766499999999633,1.2669499999999994,0.58135,-2.518000000000001,0.14020000000000127,-2.5334,0.05925
0.905,1.2975916666666678,0.6551,1.2634999999999992,0.630825,-2.5164525000000006,0.15625,-2.533375,0.07109999999996382
0.91,1.2950000000000015,0.674525,1.2609416666666635,0.5937000000001065,-2.514700000000001,0.1689,-2.53335,0.07504999999994043
0.915,1.2925187500000006,0.6516250000000154,1.2573750000000001,0.5937,-2.5131087500000007,0.1894000000000003,-2.5333,0.0948
0.92,1.2900250000000009,0.63285,1.2548499999999987,0.587525,-2.5114150000000004,0.208275,-2.5332749999999997,0.12443750000017773
0.925,1.287537500000001,0.633725,1.2522249999999966,0.5751750000000445,-2.5098200000000004,0.22065,-2.533225,0.13035
0.93,1.285,0.6334500000000075,1.2494124999999994,0.5937000000000059,-2.5081,0.23382499999999945,-2.5331125,0.12442500000001973
0.935,1.2825000000000017,0.6256,1.246925,0.612275,-2.506500000000001,0.23959999999999998,-2.533,0.1422
0.9400000000000001,1.2801750000000014,0.651375,1.2439899999999988,0.5955624999999947,-2.504905000000001,0.25925,-2.53286,0.165925
0.9450000000000001,1.2775500000000002,0.64775,1.24135,0.6061,-2.5031425,0.2761,-2.532775,0.165925
0.9500000000000001,1.2750625000000018,0.6271250000000034,1.23905,0.5999,-2.5015375000000013,0.29070000000000146,-2.5326500000000003,0.165925
0.9550000000000001,1.272539583333334,0.65065,1.2361749999999994,0.58135,-2.49992125,0.308525,-2.532575,0.18964999999999999
0.96,1.270000000000001,0.605850000000023,1.2342,0.593725,-2.4982000000000006,0.32874999999999566,-2.5325,0.225225
0.965,1.2675291666666677,0.57475,1.2321749999999998,0.5627750000000009,-2.4966150000000007,0.338075,-2.532375,0.24894999999999834
