aligned_time,ref_q_1,cmd_tau_1,state_q_1,state_tau_est_1,ref_q_2,cmd_tau_2,state_q_2,state_tau_est_2
0.77,1.3638333333333332,0.3156375000000002,1.3575416666666666,0.520925,-2.5601333333333334,-0.07726249999999983,-2.5688750000000002,-0.2805
0.775,1.3613625000000005,0.31565,1.3546312500000004,0.52105,-2.5584925000000007,-0.077675,-2.566971875,-0.28115
0.78,1.3587750000000012,0.31545,1.35255,0.52105,-2.5567900000000012,-0.0779,-2.5656499999999998,-0.281525
0.785,1.3564749999999999,0.315425,1.3500475,0.52085,-2.5552975,-0.078325,-2.5639575,-0.2818
0.79,1.3539125,0.3138068181818183,1.347748684210526,0.520825,-2.5535975,-0.07757954545454557,-2.5624315789473684,-0.282225
0.795,1.3512910714285724,0.3136,1.3447475000000004,0.51915,-2.5518496428571433,-0.077825,-2.5604600000000004,-0.28145
0.8,1.3489289473684214,0.3145607142857144,1.3424642857142857,0.5191428571428574,-2.550304868421053,-0.07875714285714278,-2.558975,-0.2818142857142858
0.805,1.346267803030304,0.314225,1.33975,0.52,-2.5485356818181826,-0.079125,-2.557175,-0.28295
0.81,1.3437750000000004,0.3123249999999999,1.3377187499999998,0.51955,-2.5468900000000003,-0.0780607142857142,-2.5558031249999997,-0.282975
0.8150000000000001,1.3413035714285728,0.31157499999999877,1.3349972222222226,0.517525,-2.545257142857144,-0.07789999999999936,-2.553980555555556,-0.28195000000000003
0.8200000000000001,1.3388125000000004,0.3087249999999997,1.332775,0.516925,-2.5436125,-0.07642500000000166,-2.5525,-0.281725
0.8250000000000001,1.3363147727272762,0.307325,1.33025,0.5139,-2.5419638636363664,-0.076575,-2.55085,-0.280575
0.8300000000000001,1.3338125000000016,0.307475,1.3275187500000005,0.5125,-2.5403125000000015,-0.0776,-2.5489781250000005,-0.28052499999999997
0.835,1.3312522727272729,0.309025,1.325275,0.512825,-2.538626363636364,-0.079375,-2.547475,-0.281475
0.84,1.3288333333333335,0.3076333333333328,1.3230499999999998,0.512225,-2.5370250000000003,-0.0789416666666664,-2.545975,-0.282125
0.845,1.3263941176470593,0.3056,1.3205250000000006,0.5131249999999999,-2.5354202941176474,-0.0781,-2.5442825000000004,-0.283175
0.85,1.323875000000002,0.30574999999999997,1.3180249999999998,0.510899999999996,-2.5337500000000013,-0.07855000000000001,-2.5425999999999997,-0.2820249999999973
0.855,1.3212714646464656,0.30605,1.31555,0.5111,-2.5320378787878797,-0.079225,-2.5408749999999998,-0.282475
